pre,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,post
0,0,2.33333333333333,6,21,5.33333333333333,12,48,2,4,18,4,4,4,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,4,6,74,2.22222222222222,5,20,FALSE
0,0,4.6,15,23,8.2,29,41,2,6,10,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,60,2.8,7,14,FALSE
0,0,5.17241379310345,58,150,7.93103448275862,34,230,1.58620689655172,4,46,0,0,0,0,1,1,1,1,4,4,4,28,28,28,1.03448275862069,2,30,315,2.86206896551724,12,83,FALSE
0,1,6.33333333333333,11,19,8,16,24,2,3,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,2,3,38,2,3,6,FALSE
0,2,12.5,24,25,18.5,35,37,2.5,4,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,53,2.5,4,5,FALSE
0,0,14,27,28,17.5,33,35,2.5,4,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,50,4,7,8,FALSE
0,0,11,21,22,15.5,29,31,2,3,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,46,3,5,6,FALSE
1,0,6.2,12,31,6.8,19,34,1.2,2,6,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,55,2.6,6,13,FALSE
0,0,4.5,8,9,3,4,6,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,15,1,1,2,FALSE
0,0,2.5,7,10,2.5,5,10,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,2,2,25,1.25,2,5,FALSE
5,14,8.56521739130435,128,591,12.4057971014493,124,856,1.73913043478261,6,120,11.25,43,45,0,14.25,51,57,1,3,11,12,0.75,3,3,0.753623188405797,3,52,1193,3.01449275362319,26,208,FALSE
0,3,5.6,30,112,14.15,69,283,2.35,5,47,5,5,5,0,20,20,20,1,4,4,4,0,0,0,0.85,3,17,341,4.15,17,83,FALSE
0,0,1,2,3,2,5,6,1.33333333333333,2,4,0,0,0,0,1,1,1,1,2,2,2,2,2,2,1,2,3,20,1.33333333333333,2,4,FALSE
0,0,3.5,6,7,4.5,7,9,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,19,1.5,2,3,FALSE
0,2,6.32,25,158,10.84,52,271,1.68,4,42,12,12,12,0,25,25,25,1,0,0,0,0,0,0,0.48,1,12,350,2.52,15,63,FALSE
0,0,3.83333333333333,27,92,9.08333333333333,31,218,1.91666666666667,3,46,14,14,14,0,24,24,24,1,24,24,24,0,0,0,0.958333333333333,3,23,316,3.95833333333333,14,95,FALSE
0,0,3.52941176470588,28,60,9.76470588235294,62,166,1.64705882352941,4,28,2,2,2,0,17,17,17,1,13,13,13,0,0,0,1,3,17,240,4,19,68,FALSE
0,0,11.2,27,56,21.2,53,106,2.2,4,11,4,4,4,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,138,6,16,30,FALSE
0,0,3.125,8,25,6,19,48,2,4,16,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.875,2,7,76,2,4,16,FALSE
0,0,0.666666666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,13,1,1,3,FALSE
0,0,2.41176470588235,8,41,3.94117647058824,14,67,1.35294117647059,3,23,1,1,1,0,3,3,3,1,9,9,9,14,14,14,0.882352941176471,3,15,126,1.64705882352941,5,28,FALSE
0,0,1.33333333333333,2,4,1.66666666666667,2,5,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,15,1,1,3,FALSE
0,0,0.666666666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,13,1,1,3,FALSE
1,0,3.5,14,49,3.28571428571429,13,46,1.07142857142857,2,15,0,0,0,0,0,0,0,1,23,23,23,14,14,14,1.07142857142857,2,15,126,1.28571428571429,3,18,TRUE
0,0,0,0,0,1,1,5,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,21,1,1,5,FALSE
0,0,5.66666666666667,22,34,8,38,48,1.5,4,9,0,0,0,0,0,0,0,1,1,1,1,6,6,6,2.33333333333333,5,14,68,3.16666666666667,12,19,FALSE
0,0,6.0625,30,97,9.75,44,156,2.125,4,34,1,1,2,0,8,14,16,1,2,4,4,0,0,0,1.3125,4,21,217,3.0625,8,49,FALSE
0,0,5.78947368421053,29,110,12.5789473684211,66,239,2.21052631578947,4,42,1,1,3,0,5.66666666666667,12,17,1,1.33333333333333,4,4,0.666666666666667,2,2,1.47368421052632,5,28,317,3.26315789473684,9,62,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,4,4,6,0,0,0,FALSE
1,0,7.725,31,309,13.65,75,546,2.275,5,91,1.66666666666667,3,5,0,12.6666666666667,33,38,1,1.33333333333333,4,4,0.666666666666667,2,2,2,5,80,718,3.475,10,139,FALSE
1,0,2.5,4,5,10,17,20,2.5,4,5,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1,1,2,35,3.5,6,7,FALSE
0,0,1.375,5,22,2.75,9,44,1.1875,2,19,2,4,4,0,8,15,16,1,0,0,0,0,0,0,1.375,4,22,93,1.625,3,26,FALSE
0,0,0.5,2,2,1.25,3,5,1,1,4,1,1,1,0,4,4,4,1,1,1,1,0,0,0,0.75,1,3,20,1,1,4,FALSE
1,0,10.7222222222222,31,193,19.7222222222222,62,355,2.38888888888889,5,43,0,0,0,0,18,18,18,1,10,10,10,0,0,0,2.27777777777778,4,41,441,5.38888888888889,16,97,TRUE
0,0,6.3,22,63,14,52,140,2.4,4,24,0.5,1,1,0,4,6,8,1,1,2,2,1,2,2,1.8,5,18,185,3.3,7,33,FALSE
0,0,2.5,6,10,3.5,9,14,1.25,2,5,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,34,1.25,2,5,FALSE
0,0,8.75,19,35,29,72,116,2.5,3,10,0,0,0,0,0,0,0,1,9,9,9,4,4,4,0.25,1,1,141,8,18,32,FALSE
1,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
1,0,0.75,2,3,1.25,2,5,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,21,1,1,4,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,2,2,0,0,0,0,0,0,7,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,10,10,10,0,0,0,0,0,0,19,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.5,2,4,11,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,5,5,5,0,0,0,0,0,0,18,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,6,0,0,0,TRUE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,TRUE
0,0,1.3,5,13,3,18,30,1.1,2,11,0.666666666666667,1,2,0,3.33333333333333,5,10,1,1,3,3,0,0,0,1.8,3,18,74,1.6,5,16,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
0,0,0.333333333333333,1,1,1.33333333333333,2,4,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,2,2,16,1,1,3,TRUE
0,0,0,0,0,1.08333333333333,2,13,1,1,12,6,6,6,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,47,1,1,12,TRUE
0,0,1.23529411764706,5,21,3.58823529411765,10,61,1.05882352941176,2,18,4,4,4,0,13,13,13,1,2,2,2,4,4,4,0.588235294117647,2,10,110,1.58823529411765,4,27,TRUE
0,0,0.555555555555556,4,10,2.61111111111111,13,47,1.22222222222222,3,22,8,8,8,0,18,18,18,1,1,1,1,0,0,0,0.5,1,9,102,1.33333333333333,4,24,TRUE
0,0,2.1,17,42,5.9,28,118,1.5,5,30,8,8,8,0,20,20,20,1,2,2,2,0,0,0,0.45,1,9,176,2.7,12,54,TRUE
0,0,2.5,13,45,2.94444444444444,8,53,1.16666666666667,3,21,3,3,3,0,5,5,5,1,1,1,1,13,13,13,0.944444444444444,3,17,142,1.66666666666667,9,30,TRUE
0,0,0.888888888888889,2,8,2.88888888888889,6,26,1.11111111111111,2,10,6,6,6,0,3,3,3,1,2,2,2,6,6,6,0.555555555555556,2,5,58,1.22222222222222,2,11,TRUE
0,0,5.30769230769231,22,69,14.5384615384615,65,189,2.38461538461538,7,31,1,2,2,0,5.5,8,11,1,0,0,0,1,2,2,1.92307692307692,4,25,230,5.23076923076923,19,68,TRUE
0,0,1.4,4,7,1,1,5,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,23,1,1,5,TRUE
1,0,5.26666666666667,18,79,8.26666666666667,24,124,1.73333333333333,3,26,6,6,6,0,15,15,15,1,1,1,1,0,0,0,1.26666666666667,5,19,181,3.06666666666667,8,46,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
0,0,2,3,6,5.33333333333333,7,16,1.66666666666667,2,5,1,1,2,0,1.5,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,30,1.66666666666667,2,5,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,TRUE
0,0,0,0,0,1,1,4,1,1,4,2,2,2,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,17,1,1,4,TRUE
0,0,1.8,9,54,4.63333333333333,36,139,1.2,3,36,2,3,4,0,15,26,30,1,0,0,0,0,0,0,0.8,2,24,211,1.8,8,54,TRUE
0,0,1.85714285714286,3,13,2,6,14,1,1,7,0,0,0,0,0.666666666666667,1,2,1,1,3,3,1.66666666666667,5,5,1.42857142857143,2,10,39,1.14285714285714,2,8,TRUE
0,0,1.44,5,36,6.08,26,152,1.48,4,37,3,3,3,0,25,25,25,1,0,0,0,0,0,0,0.96,2,24,209,2.56,8,64,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
2,0,7.83333333333333,18,47,12.6666666666667,23,76,3.33333333333333,5,20,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1.83333333333333,4,11,104,6.83333333333333,13,41,TRUE
0,0,1.8,4,9,3.4,7,17,1.2,2,6,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,39,1.4,2,7,FALSE
7,1,8.62857142857143,28,302,15.6571428571429,71,548,2.54285714285714,7,89,2.66666666666667,7,8,0,11.6666666666667,30,35,1,3,9,9,0,0,0,1.4,3,49,702,4.8,25,168,FALSE
9,0,5.375,25,86,7.5,48,120,1.5,4,24,1,2,2,0,8,15,16,1,13.5,27,27,0,0,0,0.8125,3,13,224,2.625,19,42,FALSE
0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,FALSE
3,0,6.3,17,63,10.5,24,105,2.4,5,24,9,9,9,0,10,10,10,1,0,0,0,0,0,0,1.6,4,16,166,5,12,50,FALSE
3,1,2,9,26,4.69230769230769,12,61,1.30769230769231,2,17,5,5,5,0,13,13,13,1,0,0,0,0,0,0,0.846153846153846,2,11,124,1.30769230769231,2,17,FALSE
0,0,5.86666666666667,15,88,10.2,20,153,2.73333333333333,6,41,1,1,1,0,15,15,15,1,11,11,11,0,0,0,1.4,3,21,216,3.46666666666667,6,52,TRUE
0,0,5.30769230769231,24,69,11,51,143,1.84615384615385,5,24,6,6,6,0,13,13,13,1,4,4,4,0,0,0,0.538461538461538,2,7,213,4.76923076923077,20,62,TRUE
1,0,2.30769230769231,8,30,3.69230769230769,13,48,1.46153846153846,3,19,0,0,0,0,1,1,1,1,0,0,0,12,12,12,1.46153846153846,3,19,79,1.61538461538462,3,21,TRUE
0,0,5.125,19,41,11.5,47,92,1.625,5,13,2,2,2,0,8,8,8,1,1,1,1,0,0,0,2.125,5,17,125,4,12,32,TRUE
0,0,3.2,8,16,10.8,25,54,2.2,4,11,6,6,6,0,5,5,5,1,0,0,0,0,0,0,1,3,5,78,3,6,15,TRUE
0,0,1,3,4,5,13,20,1.75,4,7,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,32,1.75,4,7,TRUE
0,0,1.7,8,17,5.6,26,56,1.4,4,14,7,7,7,0,10,10,10,1,1,1,1,0,0,0,0.3,1,3,88,2.4,9,24,TRUE
7,1,3.55555555555556,24,32,10.6666666666667,40,96,2.22222222222222,4,20,9,9,9,0,9,9,9,1,0,0,0,0,0,0,0.777777777777778,4,7,138,2.22222222222222,6,20,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
1,0,0,0,0,1,1,2,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,10,1,1,2,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,6,0,0,0,TRUE
1,0,0.5,1,2,0.75,1,3,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,17,1,1,4,TRUE
16,11,7.08823529411765,77,241,14.8823529411765,211,506,2.08823529411765,6,71,9,9,9,0,34,34,34,1,0,0,0,0,0,0,1.14705882352941,4,39,612,3.73529411764706,30,127,TRUE
17,4,4.54545454545455,27,150,7.21212121212121,39,238,2,7,66,2.66666666666667,8,8,0,11,18,33,1,0.333333333333333,1,1,0,0,0,0.909090909090909,3,30,367,2.93939393939394,13,97,FALSE
1,0,0.8,4,12,1.66666666666667,4,25,1.2,2,18,2,2,4,0,7.5,10,15,1,1.5,3,3,0,0,0,1.33333333333333,5,20,71,1.2,2,18,TRUE
1,0,1.2,4,6,3.4,7,17,1.8,2,9,1,1,1,0,4,4,4,1,1,1,1,1,1,1,0.6,1,3,33,1.4,2,7,TRUE
1,0,1.33333333333333,2,4,5,7,15,2.33333333333333,3,7,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,26,2.33333333333333,3,7,TRUE
1,0,0.5,1,1,7,14,14,1,1,2,0,0,0,0,2,2,2,1,7,7,7,0,0,0,0,0,0,29,4,7,8,TRUE
0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,0.3,1,3,16,0,0,0,TRUE
1,0,5.42857142857143,19,38,6.71428571428571,18,47,1.71428571428571,4,12,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.85714285714286,4,13,81,2.14285714285714,6,15,TRUE
1,0,1.4,4,7,1.8,4,9,1.2,2,6,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,2,5,28,1.2,2,6,TRUE
1,0,0,0,0,1,1,7,1,1,7,0,0,0,0,7,7,7,1,0,0,0,0,0,0,1.14285714285714,3,8,26,1,1,7,TRUE
4,0,2.93103448275862,15,85,6.89655172413793,30,200,1.79310344827586,5,52,2.4,6,12,0,5.8,13,29,1,0,0,0,0,0,0,1.20689655172414,4,35,304,2.31034482758621,7,67,FALSE
1,0,1,2,3,5.33333333333333,9,16,1.66666666666667,3,5,0,0,0,0,1.5,2,3,1,1.5,3,3,0,0,0,1.33333333333333,3,4,36,1.66666666666667,3,5,FALSE
0,0,2,2,2,8,8,8,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,21,1,1,1,FALSE
1,0,2,2,2,9,9,9,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,23,1,1,1,FALSE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1,1,1,FALSE
0,0,2,4,4,7.5,14,15,2,3,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,3,4,23,3,5,6,TRUE
1,0,9.57142857142857,20,67,14.1428571428571,30,99,2.42857142857143,4,17,0,0,0,0,7,7,7,1,0,0,0,0,0,0,2,3,14,130,5,10,35,TRUE
1,0,1.2,3,6,5.2,16,26,2,5,10,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.4,2,2,44,1.8,5,9,TRUE
1,0,1.71428571428571,11,24,6.35714285714286,40,89,1.42857142857143,4,20,4,4,4,0,14,14,14,1,5,5,5,0,0,0,0.428571428571429,1,6,139,2.85714285714286,12,40,TRUE
1,0,0.666666666666667,3,8,2.16666666666667,8,26,1.08333333333333,2,13,3,3,3,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,3,7,67,1.5,3,18,TRUE
1,0,1,4,7,1.57142857142857,7,11,1.14285714285714,2,8,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.857142857142857,2,6,38,1.28571428571429,3,9,TRUE
1,0,6.33333333333333,11,19,8.66666666666667,17,26,2,4,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,2,5,45,4,7,12,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
0,0,6.84615384615385,15,89,9.30769230769231,20,121,2.53846153846154,5,33,3,3,3,0,12,12,12,1,16,16,16,1,1,1,1.07692307692308,3,14,184,2.92307692307692,5,38,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,TRUE
1,0,1,2,2,1.5,2,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1.5,3,3,13,1,1,2,TRUE
1,0,4.80555555555556,30,173,9.38888888888889,57,338,1.83333333333333,4,66,2.75,5,22,0,4.5,8,36,1,0,0,0,0,0,0,2.13888888888889,5,77,482,2.88888888888889,13,104,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,17,1.5,2,3,TRUE
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,27,27,0,0,0,0,0,0,30,0,0,0,TRUE
0,0,0,0,0,1.33333333333333,2,4,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,2,2,15,1,1,3,TRUE
6,0,1.81081081081081,13,67,3.21621621621622,19,119,1.35135135135135,3,50,16,16,16,0,37,37,37,1,0,0,0,0,0,0,0.540540540540541,3,20,224,1.72972972972973,9,64,TRUE
1,2,5,7,10,13.5,21,27,3,4,6,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,41,2.5,3,5,TRUE
4,0,1,1,1,8,8,8,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,18,1,1,1,TRUE
12,1,4.78571428571429,26,67,7.35714285714286,30,103,1.42857142857143,3,20,2,2,2,0,14,14,14,1,0,0,0,0,0,0,0.714285714285714,2,10,158,1.71428571428571,6,24,TRUE
0,0,9,10,18,11,16,22,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,36,3.5,6,7,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,17,1.5,2,3,TRUE
11,1,46,67,92,80.5,117,161,3.5,4,7,0,0,0,0,2,2,2,1,4,4,4,0,0,0,5,6,10,193,17.5,25,35,TRUE
13,0,7.71428571428571,24,108,12,36,168,2.64285714285714,6,37,1,1,1,0,10,10,10,1,0,0,0,4,4,4,1.21428571428571,3,17,235,3.5,9,49,TRUE
4,0,5.71428571428571,12,40,6.85714285714286,15,48,1.28571428571429,2,9,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.714285714285714,1,5,84,1.42857142857143,3,10,TRUE
2,0,0.409090909090909,3,9,1.27272727272727,8,28,1.13636363636364,3,25,7,7,7,0,22,22,22,1,1,1,1,0,0,0,0.681818181818182,3,15,94,1.13636363636364,3,25,TRUE
3,0,3.7,14,37,5.6,22,56,1.3,3,13,1,1,1,0,10,10,10,1,0,0,0,0,0,0,0.8,2,8,101,1.6,5,16,TRUE
3,0,1.33333333333333,2,4,5,9,15,2,3,6,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,2,5,34,2.66666666666667,4,8,TRUE
0,0,1.14285714285714,4,8,2,8,14,1.14285714285714,2,8,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,1,4,37,1.28571428571429,3,9,TRUE
1,0,0,0,0,0.833333333333333,1,5,1,1,6,5,5,5,0,6,6,6,1,3,3,3,0,0,0,0.166666666666667,1,1,33,1,1,6,TRUE
6,0,11,21,22,15.5,22,31,2.5,4,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,51,3.5,6,7,TRUE
3,0,2.75,5,22,3.5,6,28,1.5,2,12,2,2,2,0,8,8,8,1,0,0,0,0,0,0,1.125,3,9,55,1.875,3,15,TRUE
13,4,10.1428571428571,26,142,16.9285714285714,51,237,2.21428571428571,5,31,9,9,9,0,14,14,14,1,0,0,0,0,0,0,0.642857142857143,2,9,322,3.21428571428571,10,45,TRUE
3,0,9.5,38,38,22,82,88,2.5,7,10,6,6,6,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,114,6,21,24,TRUE
0,0,1,1,1,3,3,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,12,1,1,1,TRUE
1,2,5.3,16,53,8.5,24,85,1.5,3,15,5,5,5,0,10,10,10,1,0,0,0,0,0,0,0.7,2,7,130,1.5,4,15,TRUE
2,0,2.71428571428571,7,19,6,12,42,1.71428571428571,2,12,0,0,0,0,7,7,7,1,0,0,0,0,0,0,1.14285714285714,2,8,71,2.14285714285714,3,15,TRUE
1,0,2.375,15,19,6,27,48,1.625,4,13,1.5,3,3,0,2.5,4,5,1,0.5,1,1,1.5,3,3,1.25,4,10,82,2,6,16,TRUE
14,0,9.07692307692308,25,118,14.4615384615385,31,188,2.53846153846154,5,33,3,3,3,0,13,13,13,1,1,1,1,0,0,0,1.30769230769231,3,17,245,4.76923076923077,9,62,TRUE
4,0,1.25,9,20,2.625,12,42,1.3125,3,21,5,5,5,0,16,16,16,1,0,0,0,0,0,0,0.875,2,14,90,1.75,7,28,TRUE
10,0,2.93333333333333,8,44,7.33333333333333,35,110,1.73333333333333,4,26,0,0,0,0,1,1,1,1,2,2,2,14,14,14,1.2,3,18,164,2.53333333333333,9,38,TRUE
6,9,6.13333333333333,24,184,10.6,39,318,1.96666666666667,4,59,16,16,16,0,30,30,30,1,0,0,0,0,0,0,0.766666666666667,6,23,448,2.2,9,66,TRUE
0,2,5.14285714285714,23,36,8.14285714285714,35,57,1.42857142857143,2,10,8,8,8,0,7,7,7,1,0,0,0,0,0,0,0.857142857142857,3,6,96,1.42857142857143,2,10,TRUE
2,15,9.82142857142857,42,275,13.8214285714286,63,387,2.03571428571429,4,57,22,22,22,0,28,28,28,1,0,0,0,0,0,0,0.857142857142857,3,24,508,2.35714285714286,11,66,TRUE
4,0,3.33333333333333,8,10,6,13,18,2,3,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,33,2,3,6,TRUE
3,0,2.28571428571429,4,16,4.28571428571429,9,30,1.71428571428571,2,12,3,3,3,0,7,7,7,1,2,2,2,0,0,0,0.571428571428571,2,4,60,1.85714285714286,3,13,TRUE
11,0,4.16666666666667,13,50,4.5,13,54,1.16666666666667,2,14,2,2,2,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,98,1.25,3,15,TRUE
1,0,14.5,29,29,14.5,29,29,1,1,2,0,0,0,0,1,1,1,1,29,29,29,1,1,1,0.5,1,1,68,1,1,2,TRUE
5,11,8.21739130434783,35,189,13.6521739130435,85,314,1.52173913043478,3,35,16,16,16,0,19,19,19,1,0,0,0,0,0,0,1.04347826086957,6,24,465,1.78260869565217,5,41,TRUE
6,4,3.11538461538462,14,81,4.96153846153846,23,129,1.46153846153846,5,38,6,6,6,0,25,25,25,1,0,0,0,0,0,0,0.769230769230769,3,20,213,1.76923076923077,10,46,TRUE
10,4,6,23,66,9.18181818181818,47,101,1.63636363636364,3,18,4,4,4,0,11,11,11,1,0,0,0,0,0,0,0.181818181818182,1,2,159,1.45454545454545,3,16,TRUE
1,0,1,2,4,1.75,5,7,1.25,2,5,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,23,1.25,2,5,TRUE
1,2,5.61904761904762,16,118,7,21,147,1.33333333333333,2,28,12,12,12,0,19,19,19,1,0,0,0,0,0,0,0.904761904761905,3,19,232,1.80952380952381,7,38,TRUE
0,0,1.66666666666667,3,10,3.33333333333333,5,20,1.66666666666667,2,10,2,2,2,0,6,6,6,1,1,1,1,0,0,0,0.666666666666667,2,4,48,1.66666666666667,2,10,TRUE
3,0,3.27272727272727,9,36,3.45454545454545,11,38,1.09090909090909,2,12,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,80,1.09090909090909,2,12,TRUE
7,0,7.25,27,58,8.125,32,65,1.125,2,9,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.5,1,4,108,1.625,6,13,TRUE
